dataset_type	num_seeds	seed	config_L	config_m	task_name	model_variant	checkpoint_step	model_id	eval_type	context_size	control_type	sequence_id	target_config_L	target_config_m	source_seeds	appears_in_training	accuracy	num_correct	evaluation_timestamp	training_phase	shuffle_before_packing	seed_balanced_batching
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	117	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.686136	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	118	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.690281	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	119	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.694365	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	120	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.698503	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	121	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.702668	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	122	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.706803	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	123	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.710940	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	124	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.715061	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	125	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.719171	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	126	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.723308	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	127	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.727441	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	128	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.731581	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	129	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.735771	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	130	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.739899	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	131	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.743981	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	132	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.748123	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	133	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.752248	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	134	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.756367	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	135	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.760483	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	136	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.764559	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	137	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.768706	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	138	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.772795	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	139	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.776883	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	140	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.781023	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	141	5	2	[200001]	False	1.0	1	2025-08-22 19:18:35.785149	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	142	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.789229	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	143	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.793301	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	144	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.797439	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	145	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.801508	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	146	5	2	[200001]	False	1.0	1	2025-08-22 19:18:35.805635	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	147	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.809800	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	148	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.813889	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	149	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.818039	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	150	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.822182	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	151	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.826260	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	152	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.830342	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	153	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.834405	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	154	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.838531	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	155	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.842599	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	156	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.846927	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	157	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.851080	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	158	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.855165	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	159	5	2	[200001]	False	1.0	1	2025-08-22 19:18:35.859249	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	160	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.863377	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	161	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.867515	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	162	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.871675	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	163	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.875809	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	164	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.879917	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	165	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.884073	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	166	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.888218	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	167	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.892389	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	168	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.896464	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	169	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.900601	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	170	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.904706	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	171	5	2	[200001]	False	1.0	1	2025-08-22 19:18:35.908797	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	172	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.912927	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	173	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.917081	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	174	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.921230	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	175	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.925332	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	176	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.929411	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	177	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.933561	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	178	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.937658	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	179	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.941740	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	180	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.945866	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	181	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.949970	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	182	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.954056	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	183	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.958122	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	184	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.962212	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	185	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.966336	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	186	5	2	[200001]	False	1.0	1	2025-08-22 19:18:35.970483	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	187	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.974568	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	188	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.978650	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	189	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.982745	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	190	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.986808	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	191	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.990956	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	192	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.995035	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	193	5	2	[200001]	False	0.0	0	2025-08-22 19:18:35.999155	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	194	5	2	[200001]	False	0.0	0	2025-08-22 19:18:36.003292	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	195	5	2	[200001]	False	0.0	0	2025-08-22 19:18:36.007365	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	196	5	2	[200001]	False	0.0	0	2025-08-22 19:18:36.011496	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	197	5	2	[200001]	False	0.0	0	2025-08-22 19:18:36.015623	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	198	5	2	[200001]	False	0.0	0	2025-08-22 19:18:36.019732	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	normal	199	5	2	[200001]	False	1.0	1	2025-08-22 19:18:36.023802	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	shuffled_context	0	5	2	[200000]	False	0.0	0	2025-08-22 19:18:36.027968	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	shuffled_context	1	5	2	[200000]	False	0.0	0	2025-08-22 19:18:36.032085	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	shuffled_context	2	5	2	[200000]	False	0.0	0	2025-08-22 19:18:36.036181	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	shuffled_context	3	5	2	[200000]	False	0.0	0	2025-08-22 19:18:36.040261	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	shuffled_context	4	5	2	[200000]	False	0.0	0	2025-08-22 19:18:36.044414	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	shuffled_context	5	5	2	[200000]	False	1.0	1	2025-08-22 19:18:36.048544	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	shuffled_context	6	5	2	[200000]	False	0.0	0	2025-08-22 19:18:36.052616	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	shuffled_context	7	5	2	[200000]	False	0.0	0	2025-08-22 19:18:36.056744	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	shuffled_context	8	5	2	[200000]	False	0.0	0	2025-08-22 19:18:36.060867	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	shuffled_context	9	5	2	[200000]	False	0.0	0	2025-08-22 19:18:36.064999	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	shuffled_context	10	5	2	[200000]	False	1.0	1	2025-08-22 19:18:36.069139	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	shuffled_context	11	5	2	[200000]	False	0.0	0	2025-08-22 19:18:36.073209	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	shuffled_context	12	5	2	[200000]	False	0.0	0	2025-08-22 19:18:36.077330	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	shuffled_context	13	5	2	[200000]	False	0.0	0	2025-08-22 19:18:36.081468	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	shuffled_context	14	5	2	[200000]	False	0.0	0	2025-08-22 19:18:36.085599	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	shuffled_context	15	5	2	[200000]	False	0.0	0	2025-08-22 19:18:36.089735	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	shuffled_context	16	5	2	[200000]	False	0.0	0	2025-08-22 19:18:36.093827	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	shuffled_context	17	5	2	[200000]	False	0.0	0	2025-08-22 19:18:36.097950	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	shuffled_context	18	5	2	[200000]	False	0.0	0	2025-08-22 19:18:36.102024	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	shuffled_context	19	5	2	[200000]	False	0.0	0	2025-08-22 19:18:36.106125	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	shuffled_context	20	5	2	[200000]	False	0.0	0	2025-08-22 19:18:36.110212	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	shuffled_context	21	5	2	[200000]	False	0.0	0	2025-08-22 19:18:36.114339	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	shuffled_context	22	5	2	[200000]	False	0.0	0	2025-08-22 19:18:36.118431	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	shuffled_context	23	5	2	[200000]	False	0.0	0	2025-08-22 19:18:36.122566	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	shuffled_context	24	5	2	[200000]	False	0.0	0	2025-08-22 19:18:36.126707	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	shuffled_context	25	5	2	[200000]	False	0.0	0	2025-08-22 19:18:36.130800	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	shuffled_context	26	5	2	[200000]	False	0.0	0	2025-08-22 19:18:36.134917	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	shuffled_context	27	5	2	[200000]	False	0.0	0	2025-08-22 19:18:36.139020	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	shuffled_context	28	5	2	[200000]	False	0.0	0	2025-08-22 19:18:36.143098	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	shuffled_context	29	5	2	[200000]	False	0.0	0	2025-08-22 19:18:36.147226	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	shuffled_context	30	5	2	[200000]	False	0.0	0	2025-08-22 19:18:36.151354	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	shuffled_context	31	5	2	[200000]	False	0.0	0	2025-08-22 19:18:36.155489	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	shuffled_context	32	5	2	[200000]	False	0.0	0	2025-08-22 19:18:36.159599	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	shuffled_context	33	5	2	[200000]	False	0.0	0	2025-08-22 19:18:36.163686	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	shuffled_context	34	5	2	[200000]	False	0.0	0	2025-08-22 19:18:36.167821	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	565	clm_noshuffle_seedbalanced_step565_764445	ood_transfer	1	shuffled_context	35	5	2	[200000]	False	0.0	0	2025-08-22 19:18:36.171890	late	False	True
